transit_timestamp,station_complex,fare_class_category,ridership,transfers
4/28/26 13:00,23 St-Baruch College (6),Metrocard - Other,5,0
4/28/26 13:00,23 St-Baruch College (6),OMNY - Other,13,0
4/28/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,768,12
4/28/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,857,18
4/28/26 12:00,23 St-Baruch College (6),OMNY - Students,70,0
4/28/26 12:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,6,0
4/28/26 12:00,23 St-Baruch College (6),OMNY - Other,19,0
4/28/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,86,14
4/28/26 12:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/28/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,80,3
4/28/26 11:00,23 St-Baruch College (6),OMNY - Students,39,0
4/28/26 11:00,23 St-Baruch College (6),OMNY - Other,15,0
4/28/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,46,2
4/28/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,66,7
4/28/26 11:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/28/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,656,17
4/28/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,57,10
4/28/26 10:00,23 St-Baruch College (6),OMNY - Students,42,0
4/28/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,690,27
4/28/26 10:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/28/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,31,1
4/28/26 10:00,23 St-Baruch College (6),OMNY - Other,20,0
4/28/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,"1,040",103
4/28/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,17,2
4/28/26 9:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/28/26 9:00,23 St-Baruch College (6),OMNY - Students,26,1
4/28/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,58,6
4/28/26 9:00,23 St-Baruch College (6),OMNY - Other,27,0
4/28/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/28/26 8:00,23 St-Baruch College (6),OMNY - Students,54,4
4/28/26 8:00,23 St-Baruch College (6),OMNY - Other,12,0
4/28/26 8:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/28/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,23,3
4/28/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,35,6
4/28/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,"1,554",112
4/28/26 7:00,23 St-Baruch College (6),OMNY - Other,8,0
4/28/26 7:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/28/26 7:00,23 St-Baruch College (6),OMNY - Students,76,2
4/28/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,736,105
4/28/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,31,6
4/28/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,5,0
4/28/26 7:00,23 St-Baruch College (6),Metrocard - Other,5,0
4/28/26 6:00,23 St-Baruch College (6),OMNY - Students,6,0
4/28/26 6:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/28/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,11,3
4/28/26 6:00,23 St-Baruch College (6),OMNY - Fair Fare,4,0
4/28/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,216,46
4/28/26 6:00,23 St-Baruch College (6),OMNY - Other,6,0
4/28/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,5,4
4/28/26 5:00,23 St-Baruch College (6),OMNY - Other,1,0
4/28/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
4/28/26 5:00,23 St-Baruch College (6),OMNY - Students,2,0
4/28/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,56,19
4/28/26 4:00,23 St-Baruch College (6),OMNY - Students,2,0
4/28/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,17,0
4/28/26 4:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/28/26 4:00,23 St-Baruch College (6),OMNY - Other,1,0
4/28/26 4:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
4/28/26 3:00,23 St-Baruch College (6),OMNY - Other,3,0
4/28/26 3:00,23 St-Baruch College (6),OMNY - Students,1,0
4/28/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,7,0
4/28/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,11,0
4/28/26 2:00,23 St-Baruch College (6),OMNY - Other,2,0
4/28/26 2:00,23 St-Baruch College (6),OMNY - Students,2,0
4/28/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,39,1
4/28/26 1:00,23 St-Baruch College (6),OMNY - Students,2,0
4/28/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
4/28/26 1:00,23 St-Baruch College (6),OMNY - Other,2,0
4/28/26 0:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/28/26 0:00,23 St-Baruch College (6),OMNY - Other,4,0
4/28/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,112,1
4/28/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,6,0
4/28/26 0:00,23 St-Baruch College (6),OMNY - Students,3,0
4/28/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,8,0
4/27/26 23:00,23 St-Baruch College (6),OMNY - Other,7,0
4/27/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,248,9
4/27/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,14,2
4/27/26 23:00,23 St-Baruch College (6),OMNY - Students,17,0
4/27/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,9,0
4/27/26 22:00,23 St-Baruch College (6),OMNY - Other,9,0
4/27/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,339,4
4/27/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,17,0
4/27/26 22:00,23 St-Baruch College (6),OMNY - Students,22,1
4/27/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,25,1
4/27/26 21:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/27/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,23,1
4/27/26 21:00,23 St-Baruch College (6),OMNY - Other,2,0
4/27/26 21:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/27/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,39,0
4/27/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,685,7
4/27/26 21:00,23 St-Baruch College (6),OMNY - Students,31,0
4/27/26 20:00,23 St-Baruch College (6),OMNY - Students,84,0
4/27/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,56,4
4/27/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,80,1
4/27/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,"1,008",10
4/27/26 20:00,23 St-Baruch College (6),OMNY - Other,17,0
4/27/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/27/26 20:00,23 St-Baruch College (6),Metrocard - Other,7,0
4/27/26 19:00,23 St-Baruch College (6),OMNY - Students,142,3
4/27/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,50,4
4/27/26 19:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
4/27/26 19:00,23 St-Baruch College (6),Metrocard - Other,4,0
4/27/26 19:00,23 St-Baruch College (6),OMNY - Other,20,0
4/27/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
4/27/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,"1,379",23
4/27/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,98,1
4/27/26 18:00,23 St-Baruch College (6),Metrocard - Other,6,0
4/27/26 18:00,23 St-Baruch College (6),OMNY - Students,127,5
4/27/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,85,8
4/27/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,80,2
4/27/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,"1,604",42
4/27/26 18:00,23 St-Baruch College (6),OMNY - Other,16,0
4/27/26 17:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/27/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,148,3
4/27/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,"2,310",36
4/27/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,112,10
4/27/26 17:00,23 St-Baruch College (6),OMNY - Students,201,2
4/27/26 17:00,23 St-Baruch College (6),OMNY - Other,23,0
4/27/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
4/27/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,95,8
4/27/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
4/27/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,95,2
4/27/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/27/26 16:00,23 St-Baruch College (6),Metrocard - Other,6,0
4/27/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,"1,781",46
4/27/26 16:00,23 St-Baruch College (6),OMNY - Other,24,0
4/27/26 16:00,23 St-Baruch College (6),OMNY - Students,221,6
4/27/26 15:00,23 St-Baruch College (6),Metrocard - Other,5,0
4/27/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,114,3
4/27/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,3,0
4/27/26 15:00,23 St-Baruch College (6),OMNY - Other,37,0
4/27/26 15:00,23 St-Baruch College (6),OMNY - Students,335,3
4/27/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,125,9
4/27/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,"1,577",35
4/27/26 15:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
4/27/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/27/26 14:00,23 St-Baruch College (6),Metrocard - Other,6,0
4/27/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,111,10
4/27/26 14:00,23 St-Baruch College (6),OMNY - Other,24,0
4/27/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,123,4
4/27/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,"1,197",29
4/27/26 14:00,23 St-Baruch College (6),OMNY - Students,235,3
4/27/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/27/26 13:00,23 St-Baruch College (6),Metrocard - Other,6,0
4/27/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,74,7
4/27/26 13:00,23 St-Baruch College (6),OMNY - Students,57,2
4/27/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,666,11
4/27/26 13:00,23 St-Baruch College (6),OMNY - Other,12,0
4/27/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,37,0
4/27/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,811,14
4/27/26 12:00,23 St-Baruch College (6),Metrocard - Other,4,0
4/27/26 12:00,23 St-Baruch College (6),OMNY - Other,11,0
4/27/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,68,7
4/27/26 12:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,3,0
4/27/26 12:00,23 St-Baruch College (6),OMNY - Students,67,1
4/27/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,63,4
4/27/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,643,22
4/27/26 11:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/27/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,74,9
4/27/26 11:00,23 St-Baruch College (6),OMNY - Other,13,0
4/27/26 11:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/27/26 11:00,23 St-Baruch College (6),OMNY - Students,38,0
4/27/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,44,0
4/27/26 10:00,23 St-Baruch College (6),Metrocard - Other,4,0
4/27/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,26,1
4/27/26 10:00,23 St-Baruch College (6),OMNY - Other,10,0
4/27/26 10:00,23 St-Baruch College (6),OMNY - Students,17,1
4/27/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,592,19
4/27/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,57,8
4/27/26 9:00,23 St-Baruch College (6),OMNY - Other,10,1
4/27/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,56,11
4/27/26 9:00,23 St-Baruch College (6),Metrocard - Other,3,0
4/27/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,863,65
4/27/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,14,2
4/27/26 9:00,23 St-Baruch College (6),OMNY - Students,21,4
4/27/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,"1,373",121
4/27/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,17,1
4/27/26 8:00,23 St-Baruch College (6),OMNY - Students,49,5
4/27/26 8:00,23 St-Baruch College (6),OMNY - Other,10,0
4/27/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/27/26 8:00,23 St-Baruch College (6),Metrocard - Other,3,0
4/27/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,41,10
4/27/26 7:00,23 St-Baruch College (6),OMNY - Other,9,0
4/27/26 7:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
4/27/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,686,99
4/27/26 7:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/27/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,29,7
4/27/26 7:00,23 St-Baruch College (6),OMNY - Students,69,6
4/27/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,4,1
4/27/26 6:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/27/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,190,37
4/27/26 6:00,23 St-Baruch College (6),OMNY - Fair Fare,5,0
4/27/26 6:00,23 St-Baruch College (6),OMNY - Other,2,0
4/27/26 6:00,23 St-Baruch College (6),OMNY - Students,5,0
4/27/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,16,5
4/27/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,5,3
4/27/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,57,19
4/27/26 5:00,23 St-Baruch College (6),OMNY - Other,2,0
4/27/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
4/27/26 4:00,23 St-Baruch College (6),OMNY - Students,1,0
4/27/26 4:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
4/27/26 4:00,23 St-Baruch College (6),OMNY - Other,1,0
4/27/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,10,0
4/27/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,17,0
4/27/26 3:00,23 St-Baruch College (6),OMNY - Other,1,0
4/27/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,5,0
4/27/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,30,0
4/27/26 1:00,23 St-Baruch College (6),OMNY - Students,1,0
4/27/26 0:00,23 St-Baruch College (6),OMNY - Other,2,0
4/27/26 0:00,23 St-Baruch College (6),OMNY - Students,5,0
4/27/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,0
4/27/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,75,4
4/27/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,4,0
4/26/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,188,2
4/26/26 23:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/26/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,8,0
4/26/26 23:00,23 St-Baruch College (6),OMNY - Students,8,0
4/26/26 23:00,23 St-Baruch College (6),OMNY - Other,5,0
4/26/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,7,0
4/26/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,217,1
4/26/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,5,0
4/26/26 22:00,23 St-Baruch College (6),OMNY - Students,9,0
4/26/26 22:00,23 St-Baruch College (6),OMNY - Other,10,0
4/26/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,18,2
4/26/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,5,1
4/26/26 21:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/26/26 21:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
4/26/26 21:00,23 St-Baruch College (6),OMNY - Students,12,0
4/26/26 21:00,23 St-Baruch College (6),OMNY - Other,1,0
4/26/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,18,2
4/26/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,233,4
4/26/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,16,2
4/26/26 20:00,23 St-Baruch College (6),OMNY - Students,19,0
4/26/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
4/26/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,17,0
4/26/26 20:00,23 St-Baruch College (6),OMNY - Other,4,0
4/26/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,294,9
4/26/26 19:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
4/26/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,16,0
4/26/26 19:00,23 St-Baruch College (6),OMNY - Students,7,1
4/26/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,405,12
4/26/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,14,1
4/26/26 19:00,23 St-Baruch College (6),OMNY - Other,5,0
4/26/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,19,0
4/26/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,17,4
4/26/26 18:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/26/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,458,18
4/26/26 18:00,23 St-Baruch College (6),OMNY - Students,14,2
4/26/26 18:00,23 St-Baruch College (6),OMNY - Other,3,0
4/26/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,32,5
4/26/26 17:00,23 St-Baruch College (6),OMNY - Other,8,0
4/26/26 17:00,23 St-Baruch College (6),OMNY - Students,20,4
4/26/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,17,1
4/26/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,506,17
4/26/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,17,0
4/26/26 16:00,23 St-Baruch College (6),OMNY - Other,16,0
4/26/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,30,4
4/26/26 16:00,23 St-Baruch College (6),OMNY - Students,19,1
4/26/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,606,15
4/26/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/26/26 15:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/26/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,704,22
4/26/26 15:00,23 St-Baruch College (6),OMNY - Other,4,0
4/26/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,36,4
4/26/26 15:00,23 St-Baruch College (6),OMNY - Students,33,2
4/26/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,22,0
4/26/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,561,16
4/26/26 14:00,23 St-Baruch College (6),OMNY - Students,23,1
4/26/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,15,1
4/26/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,26,4
4/26/26 14:00,23 St-Baruch College (6),OMNY - Other,12,0
4/26/26 13:00,23 St-Baruch College (6),OMNY - Other,8,0
4/26/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,685,24
4/26/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/26/26 13:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/26/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,34,4
4/26/26 13:00,23 St-Baruch College (6),OMNY - Students,21,2
4/26/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,12,0
4/26/26 12:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/26/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,19,3
4/26/26 12:00,23 St-Baruch College (6),OMNY - Other,8,0
4/26/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,21,0
4/26/26 12:00,23 St-Baruch College (6),OMNY - Students,14,1
4/26/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,585,17
4/26/26 11:00,23 St-Baruch College (6),OMNY - Other,5,0
4/26/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,20,2
4/26/26 11:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/26/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
4/26/26 11:00,23 St-Baruch College (6),OMNY - Students,14,1
4/26/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,535,25
4/26/26 10:00,23 St-Baruch College (6),OMNY - Students,15,0
4/26/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,358,13
4/26/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,7,0
4/26/26 10:00,23 St-Baruch College (6),OMNY - Other,4,0
4/26/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,25,5
4/26/26 9:00,23 St-Baruch College (6),OMNY - Students,3,0
4/26/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,244,7
4/26/26 9:00,23 St-Baruch College (6),OMNY - Other,5,0
4/26/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,15,2
4/26/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
4/26/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,159,10
4/26/26 8:00,23 St-Baruch College (6),OMNY - Other,9,0
4/26/26 8:00,23 St-Baruch College (6),OMNY - Students,2,1
4/26/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,6,1
4/26/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,7,0
4/26/26 7:00,23 St-Baruch College (6),OMNY - Other,6,0
4/26/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
4/26/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,96,1
4/26/26 7:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/26/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,5,1
4/26/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,66,3
4/26/26 6:00,23 St-Baruch College (6),OMNY - Students,4,0
4/26/26 6:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
4/26/26 6:00,23 St-Baruch College (6),OMNY - Other,6,0
4/26/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
4/26/26 5:00,23 St-Baruch College (6),OMNY - Other,4,0
4/26/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,37,0
4/26/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,21,0
4/26/26 4:00,23 St-Baruch College (6),OMNY - Other,6,0
4/26/26 3:00,23 St-Baruch College (6),OMNY - Students,1,0
4/26/26 3:00,23 St-Baruch College (6),OMNY - Other,3,0
4/26/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,30,0
4/26/26 3:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
4/26/26 2:00,23 St-Baruch College (6),OMNY - Other,4,0
4/26/26 2:00,23 St-Baruch College (6),OMNY - Students,1,0
4/26/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,30,0
4/26/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,5,0
4/26/26 1:00,23 St-Baruch College (6),OMNY - Other,2,0
4/26/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,92,2
4/26/26 1:00,23 St-Baruch College (6),OMNY - Students,1,0
