transit_timestamp,station_complex,borough,fare_class_category,ridership,transfers
2/9/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,15,0
2/9/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,10,0
2/9/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,18,0
2/9/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,2,1
2/9/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,184,4
2/9/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,0
2/9/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Students,6,0
2/9/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
2/9/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,380,6
2/9/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,25,0
2/9/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,8,0
2/9/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,30,0
2/9/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Students,18,0
2/9/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,23,0
2/9/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,16,0
2/9/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,10,0
2/9/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,7,1
2/9/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,32,0
2/9/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
2/9/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,22,0
2/9/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Students,32,0
2/9/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,15,0
2/9/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,10,2
2/9/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,10,0
2/9/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,35,0
2/9/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,614,2
2/9/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,23,0
2/9/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,17,1
2/9/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,13,1
2/9/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,36,0
2/9/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,455,3
2/9/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
2/9/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,28,1
2/9/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,6,0
2/9/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,13,0
2/9/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,1,0
2/9/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Students,24,0
2/9/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Students,26,0
2/9/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,413,8
2/9/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,13,0
2/9/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,12,2
2/9/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,31,0
2/9/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,38,0
2/9/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,0
2/9/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,30,1
2/9/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,13,0
2/9/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,408,5
2/9/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,11,0
2/9/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,13,0
2/9/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
2/9/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,20,0
2/9/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,16,1
2/9/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Students,15,0
2/9/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,8,1
2/9/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,22,0
2/9/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,13,0
2/9/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,16,0
2/9/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,10,1
2/9/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,10,2
2/9/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,2,0
2/9/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Students,13,0
2/9/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,420,8
2/9/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,6,0
2/9/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,3,0
2/9/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,17,0
2/9/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,18,0
2/9/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,18,2
2/9/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,5,0
2/9/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,32,0
2/9/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,410,8
2/9/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,12,0
2/9/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
2/9/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,8,1
2/9/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,8,0
2/9/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Students,18,2
2/9/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,18,0
2/9/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,5,0
2/9/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,3,1
2/9/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,9,0
2/9/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,6,0
2/9/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Students,14,0
2/9/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,317,8
2/9/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,15,0
2/9/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,6,2
2/9/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,246,11
2/9/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Students,13,0
2/9/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,5,0
2/9/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,5,0
2/9/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,0
2/9/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,11,0
2/9/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,28,0
2/9/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,10,0
2/9/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,2,0
2/9/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,2,0
2/9/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,7,0
2/9/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,11,0
2/9/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Students,4,0
2/9/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,5,4
2/9/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,18,1
2/9/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,5,0
2/9/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,8,0
2/9/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,126,3
2/9/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,0
2/9/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,2,0
2/9/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,8,0
2/9/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,10,0
2/9/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,4,0
2/9/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Students,3,0
2/9/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,2,0
2/9/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,77,2
2/9/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,12,0
2/9/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,5,0
2/9/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,29,3
2/9/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,8,0
2/9/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Students,1,0
2/9/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,8,0
2/9/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,4,0
2/9/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,1,0
2/9/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,6,0
2/9/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,4,1
2/9/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,5,0
2/9/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Students,2,0
2/9/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,4,0
2/9/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,3,0
2/9/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,2,0
2/9/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,4,0
2/9/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,3,0
2/9/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,18,1
2/9/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,5,0
2/9/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,1,0
2/9/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,2,0
2/9/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,2,0
2/9/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,16,0
2/9/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Students,1,0
2/9/25 4:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,1,0
2/9/25 4:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,1,0
2/9/25 4:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,2,0
2/9/25 4:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,15,0
2/9/25 4:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,2,0
2/9/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,1,0
2/9/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,1,0
2/9/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,2,0
2/9/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,1,0
2/9/25 3:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,21,0
2/9/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,1,0
2/9/25 3:00,23 St-Baruch College (6),Manhattan,OMNY - Students,1,0
2/9/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,3,0
2/9/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,3,0
2/9/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,3,0
2/9/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,4,0
2/9/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,5,0
2/9/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,1,0
2/9/25 2:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,77,0
2/9/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,3,0
2/9/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,9,0
2/9/25 1:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,140,0
2/9/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,1,0
2/9/25 1:00,23 St-Baruch College (6),Manhattan,OMNY - Students,3,0
2/9/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,8,0
2/9/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,3,0
2/9/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,1,0
2/9/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,126,2
2/9/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Students,6,0
2/9/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,7,0
2/9/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,20,1
2/9/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,4,0
2/9/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,8,0
2/9/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,5,0
2/8/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,29,1
2/8/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,3,0
2/8/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,19,0
2/8/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,1,0
2/8/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,5,0
2/8/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,8,0
2/8/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Students,10,0
2/8/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,16,0
2/8/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,298,1
2/8/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
2/8/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,1,0
2/8/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,20,0
2/8/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Students,7,1
2/8/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,5,1
2/8/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,11,0
2/8/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,289,7
2/8/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,24,0
2/8/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,6,0
2/8/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
2/8/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,21,0
2/8/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,3,0
2/8/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,19,0
2/8/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
2/8/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Students,13,0
2/8/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,11,0
2/8/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,16,0
2/8/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,329,6
2/8/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,13,0
2/8/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,5,0
2/8/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,21,0
2/8/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,1
2/8/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Students,18,0
2/8/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,30,1
2/8/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,5,0
2/8/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,9,0
2/8/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,394,9
2/8/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,16,0
2/8/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
2/8/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,12,2
2/8/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,417,8
2/8/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,27,1
2/8/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,10,0
2/8/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,10,0
2/8/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,24,0
2/8/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,21,0
2/8/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,0
2/8/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,6,0
2/8/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Students,20,1
2/8/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Students,20,0
2/8/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,6,0
2/8/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,10,0
2/8/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,40,0
2/8/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,34,0
2/8/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,29,0
2/8/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,15,0
2/8/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,13,0
2/8/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,502,19
2/8/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,33,0
2/8/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,55,2
2/8/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,40,0
2/8/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Other,7,0
2/8/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,546,9
2/8/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,2,1
2/8/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,18,0
2/8/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,22,0
2/8/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,12,2
2/8/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Students,28,1
2/8/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,11,0
2/8/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,47,0
2/8/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,15,0
2/8/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,18,0
2/8/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Students,32,1
2/8/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,56,2
2/8/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,49,0
2/8/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,18,3
2/8/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
2/8/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,636,17
2/8/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,12,1
2/8/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,22,0
2/8/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Students,28,0
2/8/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,54,0
2/8/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,15,0
2/8/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,47,0
2/8/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
2/8/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,20,0
2/8/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,46,0
2/8/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,672,21
2/8/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,671,17
2/8/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,59,1
2/8/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Students,73,2
2/8/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,15,3
2/8/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,36,1
2/8/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,10,0
2/8/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
2/8/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,21,2
2/8/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,57,0
2/8/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,55,0
2/8/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,15,2
2/8/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Students,87,1
2/8/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,47,0
2/8/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
2/8/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,39,0
2/8/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,18,0
2/8/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,592,15
2/8/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,24,0
2/8/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,14,2
2/8/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,33,1
2/8/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,30,0
2/8/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Students,40,3
2/8/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,17,1
2/8/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
2/8/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,13,0
2/8/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,12,0
2/8/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,492,17
2/8/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,43,1
2/8/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,44,0
2/8/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,13,2
2/8/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
2/8/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,14,0
2/8/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,8,0
2/8/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,16,3
2/8/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,17,0
2/8/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Students,21,0
2/8/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,379,11
2/8/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,20,0
2/8/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,20,0
2/8/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,21,0
2/8/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,5,1
2/8/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,21,0
2/8/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,8,0
2/8/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Students,25,3
2/8/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,17,3
2/8/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,21,0
2/8/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,60,3
2/8/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Other,6,0
2/8/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,325,13
2/8/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,10,0
2/8/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,5,0
2/8/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,5,2
2/8/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,16,0
2/8/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,0
2/8/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,1,0
2/8/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,13,0
2/8/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,23,0
2/8/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,194,7
